@relation Protein
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute Feature20 real
@attribute Feature21 real
@attribute Feature22 real
@attribute Feature23 real
@attribute Feature24 real
@attribute Feature25 real
@attribute Feature26 real
@attribute Feature27 real
@attribute Feature28 real
@attribute Feature29 real
@attribute Feature30 real
@attribute Feature31 real
@attribute Feature32 real
@attribute Feature33 real
@attribute Feature34 real
@attribute Feature35 real
@attribute Feature36 real
@attribute Feature37 real
@attribute Feature38 real
@attribute Feature39 real
@attribute Feature40 real
@attribute Feature41 real
@attribute Feature42 real
@attribute Feature43 real
@attribute Feature44 real
@attribute Feature45 real
@attribute class {0,1}
@data
0.9621428571428571,0.5,0.7,0.59,0.58,0.6,0.66,0.58,0.7,0.78,0.9322222222222223,0.71,0.63,0.59,0.6,0.57,0.69,0.52,0.56,0.59,0.935,0.58,0.47,0.57,0.67,0.51,0.55,0.52,0.49,0.59,0.77,0.84,0.62,0.85,0.6,0.75,0.62,0.88,0.85,0.5509747292418773,0.67,0.9,0.89,0.95,0.78,1
0.24770515595515594,0.36,0.71,0.6,0.59,0.74,0.6,0.73,0.64,0.74,0.24770515595515594,0.47,0.55,0.47,0.49,0.49,0.44,0.64,0.59,0.58,0.24770515595515594,0.53,0.61,0.55,0.67,0.45,0.55,0.51,0.59,0.65,0.87,0.74,0.84,0.7,0.88,0.71,0.76,0.61,0.75,0.7502406738868833,0.57,0.98,0.92,0.94,0.91,1
0.8938333333333334,0.73,0.7,0.81,0.69,0.66,0.74,0.68,0.7,0.65,0.8310833333333333,0.7,0.63,0.67,0.62,0.63,0.62,0.71,0.53,0.54,0.9035674603174603,0.71,0.76,0.68,0.79,0.72,0.71,0.62,0.63,0.67,0.62,0.43,0.51,0.79,0.64,0.77,0.33,0.87,0.93,0.6948044524669073,0.81,0.68,0.57,0.66,0.74,1
0.03,0.41,0.54,0.55,0.62,0.54,0.56,0.51,0.46,0.49,0.20544803193022998,0.515,0.59,0.52,0.55,0.57,0.57,0.49,0.42,0.51,0.03214285714285715,0.55,0.69,0.59,0.6,0.57,0.65,0.58,0.65,0.63,0.79,0.75,0.69,0.8,0.8,0.8,0.79,0.68,0.58,0.674780385078219,0.77,0.85,0.88,0.81,0.85,1
0.972,0.56,0.7,0.69,0.8,0.71,0.73,0.73,0.71,0.78,0.9933333333333333,0.77,0.89,0.72,0.66,0.67,0.73,0.6,0.55,0.68,0.9925,0.48,0.72,0.7,0.66,0.66,0.59,0.69,0.7,0.69,0.83,0.68,0.7,0.62,0.86,0.91,0.74,0.88,0.71,0.7298866827115923,0.55,0.92,0.89,0.92,0.8,1
0.9055,0.79,0.51,0.62,0.56,0.64,0.57,0.62,0.63,0.62,0.9415,0.5808333333333333,0.67,0.64,0.51,0.65,0.51,0.45,0.55,0.55,0.9431666666666666,0.71,0.49,0.48,0.53,0.65,0.66,0.53,0.58,0.6,0.7,0.67,0.87,0.82,0.6,0.69,0.72,0.68,0.8,0.6217930204572805,0.61,0.9,0.88,0.91,0.9,1
0.9366666666666668,0.7141666666666667,0.83,0.67,0.88,0.87,0.75,0.73,0.85,0.85,0.99,0.85,0.89,0.81,0.88,0.79,0.87,0.83,0.81,0.76,0.92,0.62,0.83,0.77,0.81,0.8,0.82,0.75,0.79,0.78,0.75,0.78,0.61,0.96,0.88,0.77,0.94,0.88,0.94,0.49699157641395936,0.8,0.86,0.83,0.8,0.74,1
0.3844880952380954,0.73,0.72,0.66,0.71,0.54,0.67,0.7,0.62,0.81,0.3531547619047621,0.53,0.74,0.59,0.7,0.69,0.59,0.68,0.62,0.73,0.39115476190476206,0.66,0.72,0.72,0.71,0.77,0.69,0.68,0.72,0.67,0.63,0.72,0.82,0.68,0.59,0.78,0.74,0.75,0.48,0.5407099879663059,0.78,0.84,0.81,0.88,0.66,1
0.7461587301587301,0.525,0.62,0.4,0.44,0.5,0.63,0.46,0.68,0.54,0.7494920634920634,0.64,0.62,0.41,0.38,0.54,0.69,0.54,0.55,0.63,0.7495515873015872,0.405,0.64,0.46,0.44,0.56,0.72,0.69,0.56,0.73,0.86,0.67,0.83,0.78,0.58,0.73,0.78,0.62,0.79,0.833164861612515,0.64,0.68,0.74,0.66,0.81,1
0.9496428571428571,0.8516666666666667,0.55,0.7,0.69,0.71,0.75,0.73,0.8,0.73,0.9209166666666667,0.735,0.67,0.59,0.63,0.7,0.63,0.61,0.63,0.71,0.9233333333333333,0.84,0.63,0.63,0.75,0.75,0.72,0.73,0.71,0.7,0.89,0.84,0.87,0.8,0.99,0.94,0.84,0.85,0.85,0.9087394705174487,0.87,0.97,0.98,0.98,0.99,1
0.3881410256410256,0.5,0.54,0.57,0.6,0.66,0.66,0.62,0.64,0.58,0.9758928571428571,0.72,0.54,0.66,0.63,0.67,0.59,0.67,0.62,0.54,0.8809999999999999,0.74,0.74,0.65,0.72,0.76,0.71,0.72,0.66,0.61,0.91,0.52,0.84,0.63,0.53,0.69,0.61,0.62,0.58,0.7456317689530685,0.6,0.77,0.74,0.83,0.82,1
0.861,0.39,0.54,0.66,0.53,0.61,0.68,0.57,0.66,0.57,0.8241666666666667,0.72,0.76,0.79,0.73,0.59,0.64,0.6,0.56,0.58,0.8283333333333333,0.76,0.57,0.71,0.79,0.76,0.67,0.59,0.64,0.7,0.79,0.9,0.68,0.79,0.84,0.76,0.54,0.68,0.61,0.8425992779783393,0.79,0.98,0.96,0.97,0.89,1
0.5419116161616162,0.24,0.34,0.4,0.49,0.55,0.58,0.51,0.66,0.56,0.5375782828282829,0.42,0.62,0.55,0.56,0.55,0.57,0.53,0.53,0.51,0.6127271968227851,0.41,0.53,0.62,0.49,0.53,0.51,0.56,0.54,0.62,0.42,0.36,0.59,0.46,0.46,0.5,0.4,0.22,0.93,0.49699157641395936,0.72,0.52,0.55,0.52,0.42,1
0.6006666666666667,0.9,0.82,0.86,0.66,0.7,0.7,0.68,0.62,0.68,0.8497664835164837,0.9,0.8,0.73,0.59,0.61,0.68,0.58,0.63,0.46,0.6116428571428572,0.83,0.87,0.69,0.86,0.81,0.69,0.73,0.61,0.64,0.8,0.73,0.75,0.79,0.68,0.81,0.79,0.75,0.95,0.8820697954271961,0.68,0.96,0.94,0.94,0.94,1
0.9326785714285714,0.93,0.84,0.75,0.75,0.85,0.76,0.82,0.78,0.86,0.81325,0.88,0.78,0.73,0.77,0.65,0.69,0.75,0.69,0.74,0.90625,0.88,0.81,0.64,0.64,0.68,0.74,0.67,0.6,0.68,0.79,0.91,0.9,0.85,0.89,0.8,0.76,0.9,0.87,0.628736462093863,0.69,0.99,0.94,0.93,0.9,1
0.5468333333333333,0.74,0.74,0.79,0.57,0.66,0.66,0.52,0.58,0.63,0.5701666666666667,0.88,0.93,0.85,0.86,0.82,0.79,0.65,0.67,0.64,0.5211666666666667,0.7,0.73,0.6,0.71,0.61,0.63,0.48,0.52,0.49,0.73,0.78,0.66,0.54,0.85,0.54,0.6,0.67,0.47,0.7199468511833134,0.78,0.93,0.95,0.94,0.78,1
0.5746666666666667,0.7,0.67,0.7,0.74,0.58,0.45,0.5,0.34,0.45,0.6775357142857142,0.82,0.77,0.79,0.72,0.73,0.69,0.7,0.68,0.61,0.6328968253968253,0.76,0.74,0.79,0.81,0.68,0.61,0.59,0.62,0.6,0.57,0.34,0.38,0.41,0.34,0.66,0.75,0.36,0.85,0.6848686321700762,0.77,0.22,0.23,0.29,0.26,1
0.9022857142857142,0.78,0.83,0.8,0.76,0.81,0.74,0.71,0.72,0.72,0.95,0.95,0.92,0.87,0.81,0.77,0.79,0.75,0.75,0.79,0.8058928571428571,0.79,0.8,0.73,0.71,0.72,0.78,0.7,0.82,0.8,0.84,0.81,0.79,0.83,0.75,0.95,0.64,0.96,0.94,0.8817488969113517,0.76,0.96,0.89,0.95,0.83,1
0.2768809523809524,0.69,0.52,0.43,0.48,0.34,0.45,0.41,0.41,0.49,0.20544803193022998,0.59,0.37,0.43,0.34,0.4,0.41,0.36,0.5,0.45,0.13837046287046284,0.6,0.56,0.43,0.36,0.27,0.37,0.37,0.25,0.38,0.45,0.44,0.61,0.41,0.34,0.51,0.39,0.44,0.34,0.6739029281989571,0.44,0.6,0.62,0.58,0.42,0
0.6860119047619048,0.13,0.35,0.2,0.27,0.36,0.3,0.25,0.29,0.26,0.40319696969697,0.02,0.48,0.49,0.6,0.65,0.59,0.59,0.48,0.51,0.7010119047619048,0.49450000000000005,0.7,0.65,0.54,0.7,0.64,0.56,0.53,0.53,0.3,0.26,0.3,0.15,0.36,0.34,0.2,0.28,0.43,0.30684717208182916,0.73,0.15,0.08,0.1,0.08,0
0.04,0.19,0.26,0.3,0.33,0.2,0.2,0.34,0.27,0.2,0.29878174603174595,0.33,0.39,0.45,0.43,0.33,0.42,0.34,0.26,0.33,0.23263841958694897,0.42,0.61,0.6,0.7,0.58,0.69,0.6,0.69,0.6,0.11,0.19,0.11,0.04,0.25,0.32,0.16,0.15,0.34,0.2682069795427197,0.26,0.03,0.02,0.03,0.06,0
0.945,0.9,0.56,0.67,0.62,0.55,0.47,0.54,0.45,0.43,0.9758928571428571,0.76,0.5,0.65,0.61,0.6,0.57,0.48,0.57,0.58,0.9784999999999999,0.73,0.52,0.64,0.55,0.55,0.6,0.49,0.63,0.65,0.59,0.33,0.44,0.47,0.49,0.54,0.39,0.42,0.48,0.4630324909747295,0.49,0.53,0.64,0.55,0.52,0
0.46061904761904754,0.45,0.48,0.48,0.42,0.38,0.36,0.36,0.3,0.33,0.46797619047619043,0.82,0.59,0.52,0.64,0.58,0.62,0.64,0.61,0.55,0.5734719169719168,0.73,0.55,0.69,0.57,0.66,0.55,0.51,0.71,0.55,0.21,0.28,0.25,0.08,0.45,0.16,0.24,0.23,0.63,0.18143501805054157,0.49,0.24,0.21,0.34,0.21,0
0.0,0.135,0.17,0.09,0.11,0.08,0.08,0.07,0.05,0.1,0.0374792732068146,0.0,0.08,0.08,0.12,0.06,0.09,0.07,0.07,0.08,0.0,0.08,0.14,0.03,0.03,0.09,0.02,0.04,0.0,0.02,0.03,0.19,0.02,0.01,0.08,0.03,0.04,0.05,0.43,0.09286401925391095,0.0,0.0,0.0,0.0,0.01,0
0.24,0.45,0.51,0.28,0.2,0.17,0.2,0.1,0.11,0.07,0.5465833333333333,0.45,0.34,0.17,0.13,0.13,0.06,0.11,0.11,0.08,0.2365,0.44,0.37,0.15,0.08,0.12,0.04,0.07,0.03,0.03,0.04,0.02,0.05,0.04,0.09,0.1,0.12,0.22,0.32,0.6026474127557161,0.07,0.0,0.02,0.04,0.01,0
0.6958928571428571,0.5475,0.38,0.41,0.54,0.59,0.63,0.73,0.69,0.66,0.6241482683982685,0.62,0.5,0.46,0.55,0.52,0.58,0.54,0.51,0.52,0.48551190476190476,0.4,0.21,0.42,0.54,0.55,0.68,0.58,0.47,0.47,0.34,0.69,0.7,0.29,0.83,0.63,0.68,0.6,0.26,0.3169193742478942,0.57,0.57,0.68,0.58,0.57,0
0.0,0.02,0.11,0.04,0.06,0.08,0.08,0.11,0.07,0.05,0.0374792732068146,0.07,0.16,0.07,0.07,0.1,0.14,0.13,0.15,0.09,0.0,0.03,0.21,0.11,0.13,0.07,0.12,0.06,0.09,0.13,0.09,0.04,0.08,0.04,0.03,0.02,0.04,0.09,0.04,0.034223826714801446,0.03,0.02,0.04,0.0,0.02,0
0.4671309523809524,0.09,0.27,0.12,0.24,0.23,0.31,0.22,0.2,0.13,0.48779761904761915,0.08,0.32,0.23,0.23,0.26,0.14,0.1,0.09,0.13,0.3769603174603175,0.22,0.45,0.33,0.22,0.23,0.29,0.16,0.21,0.26,0.04,0.06,0.04,0.09,0.05,0.04,0.04,0.03,0.02,0.06361010830324912,0.0,0.02,0.02,0.01,0.01,0
0.46061904761904754,0.46,0.37,0.42,0.62,0.64,0.75,0.73,0.73,0.75,0.46797619047619043,0.64,0.36,0.43,0.51,0.54,0.66,0.6,0.65,0.58,0.5734719169719168,0.44,0.46,0.59,0.54,0.53,0.63,0.67,0.58,0.7,0.88,0.48,0.7,0.71,0.76,0.78,0.87,0.76,0.73,0.7063297232250302,0.15,0.65,0.54,0.68,0.62,0
0.0,0.01,0.15,0.12,0.04,0.17,0.1,0.12,0.13,0.19,0.08709753971518679,0.0,0.09,0.02,0.02,0.14,0.1,0.12,0.08,0.15,0.2101440385155892,0.0,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.15,0.39,0.08,0.09,0.1,0.16,0.1,0.05,0.23,0.04397111913357402,0.12,0.04,0.06,0.05,0.14,0
0.3690174547674548,0.03,0.05,0.1,0.07,0.12,0.17,0.12,0.14,0.17,0.3573507881007881,0.02,0.02,0.02,0.02,0.02,0.06,0.05,0.04,0.03,0.23263841958694897,0.04,0.02,0.09,0.04,0.07,0.03,0.02,0.04,0.07,0.07,0.16,0.1,0.08,0.09,0.29,0.32,0.05,0.07,0.2780385078219014,0.01,0.12,0.19,0.11,0.1,0
0.8618571428571429,0.41,0.62,0.44,0.39,0.48,0.65,0.5,0.42,0.48,0.6741666666666667,0.17,0.4,0.3,0.46,0.55,0.55,0.57,0.52,0.48,0.8948650793650793,0.42,0.48,0.35,0.4,0.43,0.51,0.52,0.49,0.35,0.42,0.62,0.47,0.56,0.4,0.32,0.48,0.37,0.4,0.5702767749699158,0.5,0.56,0.53,0.55,0.59,0
0.4843860306360305,0.8,0.46,0.31,0.19,0.3,0.2,0.33,0.3,0.29,0.4843860306360305,0.86,0.51,0.35,0.19,0.16,0.33,0.41,0.36,0.29,0.4843860306360305,0.62,0.48,0.27,0.08,0.08,0.15,0.2,0.22,0.29,0.2,0.38,0.25,0.56,0.22,0.28,0.38,0.36,0.23,0.23902527075812294,0.31,0.31,0.35,0.25,0.21,0
0.3006410256410256,0.08,0.13,0.13,0.11,0.19,0.23,0.27,0.27,0.28,0.43583333333333335,0.29,0.16,0.21,0.2,0.21,0.16,0.17,0.27,0.17,0.7424960317460317,0.32,0.28,0.33,0.27,0.39,0.27,0.31,0.34,0.34,0.21,0.1,0.12,0.31,0.19,0.14,0.13,0.08,0.06,0.0732129963898917,0.05,0.06,0.06,0.04,0.18,0
0.0,0.0,0.06,0.03,0.05,0.1,0.12,0.07,0.15,0.15,0.22953455123308067,0.01,0.15,0.13,0.36,0.19,0.23,0.29,0.19,0.21,0.30259647083484403,0.01,0.17,0.24,0.28,0.17,0.18,0.18,0.22,0.19,0.08,0.01,0.03,0.06,0.16,0.06,0.12,0.08,0.12,0.1021660649819495,0.35,0.02,0.08,0.05,0.02,0
0.21899999999999997,0.81,0.67,0.74,0.78,0.56,0.55,0.66,0.6,0.6,0.4743333333333333,0.65,0.65,0.6,0.76,0.58,0.66,0.51,0.56,0.62,0.22116666666666668,0.75,0.7,0.66,0.65,0.56,0.63,0.63,0.57,0.63,0.54,0.37,0.38,0.32,0.62,0.27,0.67,0.68,0.92,0.7462725631768953,0.84,0.43,0.26,0.4,0.42,0
0.9095,0.41,0.3,0.18,0.15,0.12,0.07,0.23,0.23,0.16,0.8497664835164837,0.42,0.21,0.17,0.1,0.11,0.09,0.16,0.2,0.14,0.9857373737373737,0.57,0.31,0.26,0.2,0.12,0.16,0.09,0.08,0.15,0.04,0.04,0.04,0.02,0.0,0.06,0.06,0.02,0.07,0.06369434416365827,0.07,0.03,0.0,0.01,0.04,0
0.2949329004329004,0.02,0.23,0.4,0.48,0.3,0.47,0.53,0.44,0.47,0.4787940115440116,0.38,0.42,0.51,0.51,0.51,0.61,0.63,0.66,0.69,0.30866666666666664,0.22,0.35,0.42,0.6,0.61,0.64,0.68,0.68,0.67,0.31,0.69,0.48,0.38,0.18,0.31,0.45,0.57,0.44,0.2487364620938629,0.55,0.37,0.48,0.44,0.64,0
0.0,0.0,0.0,0.01,0.06,0.06,0.06,0.12,0.09,0.09,0.0374792732068146,0.0,0.0,0.0,0.14,0.19,0.2,0.37,0.27,0.27,0.0,0.0,0.02,0.0,0.13,0.15,0.21,0.25,0.22,0.2,0.03,0.03,0.01,0.62,0.05,0.0,0.03,0.07,0.06,0.06356197352587246,0.08,0.0,0.0,0.0,0.0,0
0.7779880952380954,0.53,0.69,0.68,0.69,0.65,0.47,0.49,0.53,0.55,0.5730992063492063,0.65,0.84,0.79,0.69,0.75,0.8,0.68,0.64,0.64,0.7255544733044734,0.58,0.83,0.65,0.6,0.63,0.65,0.63,0.63,0.61,0.69,0.81,0.53,0.78,0.62,0.69,0.56,0.57,0.78,0.7226153229041317,0.63,0.82,0.78,0.74,0.77,0
0.0015384615384615385,0.05,0.05,0.01,0.04,0.04,0.05,0.07,0.06,0.06,0.0,0.11,0.1,0.08,0.05,0.03,0.05,0.1,0.08,0.08,0.11198687669287684,0.06,0.12,0.08,0.08,0.1,0.08,0.17,0.1,0.12,0.13,0.03,0.18,0.04,0.03,0.08,0.09,0.1,0.09,0.09277978339350182,0.13,0.01,0.0,0.02,0.05,0
0.03,0.36,0.53,0.42,0.54,0.5,0.49,0.66,0.63,0.58,0.40319696969697,0.61,0.55,0.53,0.62,0.49,0.63,0.59,0.48,0.6,0.06733333333333334,0.67,0.62,0.46,0.51,0.5,0.56,0.55,0.61,0.55,0.77,0.78,0.58,0.63,0.59,0.63,0.76,0.67,0.65,0.4689931809065384,0.43,0.59,0.59,0.67,0.67,0
0.0,0.16,0.1,0.02,0.13,0.06,0.03,0.07,0.1,0.06,0.0374792732068146,0.11,0.14,0.06,0.18,0.11,0.13,0.22,0.15,0.14,0.0,0.23,0.16,0.07,0.22,0.16,0.17,0.2,0.15,0.14,0.02,0.01,0.03,0.03,0.02,0.08,0.03,0.02,0.06,0.22877256317689543,0.02,0.0,0.0,0.02,0.0,0
0.23674504662004664,0.41,0.33,0.32,0.14,0.16,0.06,0.1,0.05,0.03,0.23674504662004664,0.418,0.35,0.48,0.4,0.22,0.28,0.2,0.19,0.11,0.40440230332215454,0.24,0.26,0.34,0.44,0.28,0.24,0.15,0.21,0.14,0.0,0.02,0.0,0.05,0.02,0.0,0.01,0.0,0.08,0.0440192539109507,0.13,0.0,0.01,0.0,0.0,0
0.15635866910866908,0.02,0.16,0.1,0.08,0.07,0.1,0.15,0.15,0.1,0.2913194428550464,0.02,0.11,0.05,0.03,0.06,0.06,0.16,0.14,0.19,0.15802533577533573,0.02,0.06,0.08,0.06,0.1,0.13,0.22,0.18,0.17,0.07,0.07,0.1,0.09,0.07,0.23,0.23,0.11,0.17,0.16090252707581232,0.1,0.03,0.06,0.0,0.12,0
0.025000000000000005,0.13,0.29,0.46,0.53,0.27,0.36,0.4,0.43,0.37,0.01,0.35,0.35,0.38,0.64,0.52,0.51,0.58,0.4,0.56,0.042456481028634994,0.31,0.46,0.47,0.53,0.45,0.47,0.47,0.46,0.38,0.14,0.26,0.23,0.16,0.1,0.17,0.2,0.09,0.23,0.18064981949458492,0.68,0.06,0.04,0.08,0.12,0
0.21899999999999997,0.15,0.17,0.11,0.1,0.11,0.1,0.15,0.23,0.44,0.4743333333333333,0.11,0.15,0.1,0.08,0.07,0.11,0.2,0.29,0.36,0.22116666666666668,0.19,0.19,0.13,0.08,0.07,0.14,0.23,0.41,0.46,0.18,0.3,0.26,0.29,0.3,0.36,0.35,0.38,0.53,0.37518652226233473,0.85,0.3,0.35,0.43,0.36,0
0.44287229437229425,0.24,0.09,0.21,0.2,0.36,0.16,0.24,0.27,0.18,0.2913194428550464,0.1,0.12,0.29,0.39,0.39,0.37,0.26,0.22,0.23,0.44187229437229425,0.10833333333333334,0.04,0.19,0.25,0.3,0.3,0.28,0.22,0.25,0.06,0.18,0.06,0.15,0.07,0.09,0.08,0.04,0.09,0.044079422382671506,0.12,0.14,0.12,0.06,0.09,0
0.015,0.22,0.18,0.19,0.19,0.14,0.13,0.11,0.13,0.2,0.2333829226329226,0.495,0.2,0.23,0.21,0.19,0.2,0.08,0.06,0.1,0.04424242424242424,0.66,0.33,0.2,0.2,0.12,0.1,0.08,0.09,0.12,0.06,0.04,0.08,0.11,0.02,0.14,0.12,0.33,0.22,0.23891696750902539,0.05,0.09,0.08,0.05,0.12,0
0.9775,0.9,0.91,0.78,0.74,0.66,0.64,0.57,0.57,0.58,0.99,0.87,0.87,0.75,0.7,0.63,0.67,0.64,0.62,0.67,0.985,0.94,0.87,0.73,0.79,0.71,0.6,0.69,0.51,0.64,0.59,0.62,0.54,0.64,0.73,0.74,0.74,0.91,0.86,0.8359085439229844,0.75,0.45,0.47,0.57,0.57,0
0.4774862914862916,0.16,0.19,0.12,0.15,0.12,0.16,0.2,0.17,0.21,0.4774862914862916,0.124,0.51,0.23,0.21,0.28,0.22,0.28,0.33,0.4,0.5528355004129,0.25166666666666665,0.45,0.22,0.23,0.21,0.23,0.24,0.31,0.4,0.06,0.03,0.1,0.14,0.09,0.08,0.14,0.06,0.11,0.03430806257521059,0.63,0.08,0.04,0.05,0.07,0
0.1509199672876144,0.41,0.25,0.04,0.19,0.2,0.3,0.27,0.2,0.16,0.1798104226037494,0.26,0.18,0.06,0.21,0.22,0.16,0.25,0.24,0.27,0.11198687669287684,0.16,0.27,0.08,0.19,0.18,0.2,0.15,0.19,0.14,0.27,0.13,0.17,0.26,0.08,0.22,0.16,0.23,0.08,0.13186522262334538,0.01,0.13,0.15,0.14,0.19,0
0.4023578643578645,0.34,0.17,0.11,0.22,0.31,0.16,0.24,0.28,0.26,0.39985786435786447,0.39,0.09,0.07,0.14,0.31,0.27,0.28,0.32,0.29,0.3923578643578644,0.3408333333333334,0.16,0.09,0.25,0.26,0.21,0.37,0.35,0.35,0.17,0.27,0.15,0.22,0.11,0.11,0.11,0.19,0.12,0.21937424789410367,0.4,0.15,0.13,0.16,0.16,0
0.003333333333333333,0.11,0.1,0.13,0.11,0.15,0.14,0.16,0.21,0.19,0.0011111111111111111,0.05,0.06,0.15,0.14,0.14,0.11,0.19,0.14,0.15,0.0,0.06,0.13,0.22,0.05,0.14,0.08,0.13,0.18,0.11,0.15,0.24,0.3,0.27,0.22,0.47,0.48,0.26,0.33,0.4040553549939833,0.31,0.26,0.25,0.24,0.54,0
0.0,0.0,0.47,0.6,0.17,0.25,0.22,0.24,0.21,0.25,0.0,0.0,0.34,0.32,0.35,0.26,0.36,0.41,0.3,0.36,0.042456481028634994,0.0,0.42,0.49,0.34,0.22,0.34,0.37,0.33,0.4,0.09,0.2,0.11,0.18,0.11,0.28,0.06,0.04,0.11,0.18990373044524672,0.14,0.11,0.19,0.17,0.1,0
0.0468613085717272,0.1,0.12,0.18,0.25,0.25,0.25,0.33,0.25,0.28,0.0374792732068146,0.095,0.16,0.11,0.14,0.29,0.25,0.19,0.19,0.15,0.0468613085717272,0.25,0.21,0.08,0.18,0.29,0.3,0.25,0.29,0.23,0.16,0.05,0.11,0.11,0.15,0.11,0.04,0.17,0.02,0.43787705575611724,0.05,0.07,0.07,0.25,0.06,0
0.0025,0.0,0.0,0.02,0.02,0.04,0.08,0.03,0.09,0.04,0.0,0.0,0.0,0.01,0.02,0.07,0.11,0.12,0.15,0.13,0.0075,0.0,0.02,0.02,0.06,0.14,0.18,0.1,0.2,0.14,0.02,0.1,0.13,0.15,0.27,0.06,0.05,0.03,0.021,0.04411552346570401,0.13,0.13,0.17,0.22,0.12,0
0.26348809523809524,0.16,0.09,0.05,0.16,0.29,0.27,0.25,0.37,0.36,0.1798104226037494,0.10666666666666666,0.05,0.14,0.17,0.26,0.24,0.15,0.3,0.37,0.11457896678484913,0.25,0.13,0.1,0.31,0.4,0.33,0.33,0.4,0.38,0.08,0.05,0.07,0.16,0.09,0.13,0.06,0.07,0.03,0.12167268351383877,0.04,0.15,0.14,0.17,0.09,0
0.24100000000000002,0.21,0.31,0.11,0.1,0.12,0.11,0.07,0.12,0.07,0.5355833333333332,0.26,0.35,0.25,0.21,0.14,0.16,0.11,0.09,0.08,0.24666666666666667,0.21,0.3,0.25,0.13,0.22,0.14,0.14,0.09,0.12,0.06,0.02,0.06,0.03,0.16,0.02,0.05,0.12,0.54,0.626176293622142,0.12,0.02,0.05,0.04,0.03,0
0.955,0.83,0.77,0.68,0.65,0.64,0.54,0.46,0.64,0.5,0.9480833333333334,0.92,0.81,0.74,0.7,0.63,0.69,0.59,0.63,0.66,0.9141666666666667,0.69,0.76,0.65,0.76,0.67,0.7,0.65,0.65,0.67,0.33,0.46,0.46,0.49,0.3,0.45,0.35,0.67,0.8,0.6619444444444446,0.34,0.48,0.41,0.42,0.43,0
0.15635866910866908,0.07,0.16,0.18,0.26,0.23,0.32,0.25,0.29,0.22,0.2913194428550464,0.165,0.2,0.32,0.4,0.27,0.3,0.29,0.34,0.22,0.15802533577533573,0.165,0.12,0.23,0.31,0.24,0.27,0.43,0.29,0.15,0.13,0.11,0.07,0.11,0.09,0.12,0.12,0.26,0.1,0.14109506618531892,0.1,0.04,0.07,0.03,0.15,0
0.6419246031746031,0.43,0.48,0.48,0.41,0.37,0.4,0.34,0.4,0.36,0.8031746031746032,0.4,0.34,0.46,0.38,0.35,0.36,0.39,0.28,0.26,0.8018571428571429,0.63,0.7,0.56,0.43,0.38,0.32,0.37,0.35,0.35,0.27,0.19,0.2,0.14,0.3,0.55,0.72,0.2,0.36,0.5212274368231048,0.09,0.1,0.11,0.1,0.34,0
0.012530303030303029,0.12,0.09,0.17,0.1,0.19,0.17,0.18,0.08,0.15,0.24348809162973245,0.045,0.11,0.18,0.13,0.16,0.12,0.16,0.1,0.1,0.12723160173160175,0.19,0.19,0.31,0.22,0.26,0.21,0.18,0.17,0.23,0.25,0.08,0.38,0.04,0.28,0.08,0.45,0.06,0.12,0.07322503008423588,0.03,0.0,0.0,0.02,0.0,0
0.925,0.8,0.5,0.46,0.71,0.45,0.67,0.67,0.57,0.65,0.8613910256410255,0.72,0.52,0.47,0.75,0.6,0.57,0.64,0.65,0.65,0.7983571428571429,0.6666666666666666,0.41,0.49,0.56,0.55,0.52,0.63,0.77,0.59,0.33,0.41,0.53,0.66,0.46,0.47,0.47,0.51,0.7,0.7262013638186923,0.27,0.43,0.44,0.53,0.39,0
0.0,0.0,0.15,0.08,0.05,0.05,0.05,0.12,0.07,0.08,0.0,0.0,0.1,0.11,0.11,0.11,0.15,0.23,0.23,0.25,0.042456481028634994,0.0,0.07,0.06,0.06,0.12,0.15,0.2,0.22,0.19,0.02,0.05,0.05,0.04,0.04,0.03,0.04,0.03,0.08,0.04412755716004815,0.02,0.0,0.0,0.02,0.01,0
1.0,0.52,0.7,0.73,0.77,0.78,0.67,0.73,0.85,0.86,1.0,0.78,0.72,0.74,0.73,0.72,0.65,0.77,0.71,0.74,0.99,0.63,0.64,0.71,0.65,0.59,0.63,0.6,0.62,0.68,0.73,0.82,0.84,0.76,0.76,0.57,0.7,0.71,0.77,0.581081730769231,0.63,0.92,0.81,0.84,0.72,1
0.5170079365079364,0.76,0.89,0.89,0.8,0.83,0.7,0.66,0.79,0.7,0.5756190476190475,0.8833333333333333,0.87,0.81,0.77,0.75,0.78,0.61,0.68,0.68,0.5756190476190475,0.84,0.87,0.79,0.71,0.79,0.66,0.68,0.71,0.55,0.81,0.64,0.85,0.71,0.59,0.79,0.77,0.71,0.57,0.5812740384615388,0.88,0.89,0.87,0.92,0.78,1
