@relation RSN
@attribute F1 numeric
@attribute F2 {1,2,3,4}
@attribute F3 {1,2,3}
@attribute F4 {1,2}
@attribute F5 {1,2,3,4,5,6,7,8,9,10}
@attribute F6 numeric
@attribute pStage {1,2,3,4,5}
@attribute F8 {1,2,3,4,5,6,7,8,9}
@attribute F9 {1,2}
@attribute F10 {1,2}
@attribute F11 {1,2}
@attribute F12 {1,2}
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute BMI numeric
@attribute F18 {1,2,3}
@attribute F19 {1,2,3}
@attribute F20 {1,2,3}
@attribute class {1,2}
@data
67,3,1,2,9,11,5,6,2,2,2,1,1,1,1,1,4,3,3,3,2
69,1,1,2,2,11,5,6,2,2,2,1,1,1,1,1,4,3,3,3,2
54,4,2,2,1,2,5,1,2,2,2,2,1,1,1,1,3,1,2,1,1
49,2,2,2,2,2,5,6,2,1,2,1,3,3,3,3,4,3,3,3,1
52,1,1,2,3,2,3,1,2,2,2,1,1,1,1,1,2,2,3,2,1
34,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,4,3,3,3,1
60,3,1,1,2,11,1,9,2,2,2,2,1,1,1,1,4,3,3,3,1
59,4,2,2,9,2,5,6,2,1,2,1,3,3,3,2,3,1,1,1,1
66,4,2,2,9,4,4,1,1,1,2,1,3,3,2,3,4,3,3,3,1
62,3,1,2,2,2,3,1,1,1,2,1,2,3,1,1,4,3,3,3,2
71,3,1,2,9,11,5,6,1,1,2,1,1,1,1,1,4,3,3,3,2
42,1,1,2,3,2,2,1,1,1,2,1,3,3,3,2,4,3,3,3,1
60,3,1,2,9,2,5,6,2,2,2,2,1,1,1,1,4,3,3,3,2
60,1,1,2,3,2,3,1,2,2,2,1,1,1,1,1,4,3,3,3,1
71,3,1,1,2,2,1,1,2,2,2,2,1,1,1,1,4,3,3,3,1
57,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,4,3,3,3,1
51,2,3,2,9,2,1,1,1,1,2,2,2,3,2,2,3,2,3,2,1
61,2,1,2,2,2,3,9,1,1,2,1,2,2,1,1,4,3,3,3,1
73,4,2,2,1,2,4,1,2,2,2,1,1,1,1,1,1,1,1,1,1
50,1,1,2,3,2,2,1,2,2,2,1,1,1,1,1,4,3,3,3,1
55,2,3,2,9,2,1,9,2,2,2,2,1,1,1,1,4,3,3,3,1
41,4,2,2,4,2,1,1,1,1,2,1,2,2,2,2,4,3,3,3,1
53,1,1,2,3,2,2,1,2,2,2,1,1,1,1,1,4,3,3,3,1
51,2,1,2,9,2,1,1,1,1,2,2,2,2,1,1,3,2,3,2,1
46,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,4,3,3,3,1
68,1,1,2,3,2,1,1,2,2,2,1,1,1,1,1,4,3,3,3,1
91,3,1,2,9,2,5,6,1,1,2,1,1,1,1,1,2,2,3,2,2
71,3,1,2,3,2,1,1,2,2,2,2,1,1,1,1,4,3,3,3,1
50,4,2,2,3,11,5,6,2,1,2,1,2,2,1,1,4,1,2,3,2
68,1,1,2,2,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
57,1,1,2,2,11,5,6,2,2,2,1,1,1,1,1,4,3,3,3,2
57,4,2,2,4,2,5,6,2,1,2,1,3,3,3,3,4,3,3,3,1
54,3,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,3,2,1
64,3,1,2,4,2,4,3,2,2,2,1,1,1,1,1,4,3,3,3,2
47,4,2,2,3,2,1,1,2,2,2,2,1,1,1,1,2,1,2,1,1
62,3,1,2,9,11,2,1,1,1,1,1,2,2,1,1,4,3,3,3,1
36,1,1,2,2,2,3,1,1,1,2,1,3,3,3,2,2,3,3,3,2
30,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,1,2,3,3,1
44,1,3,2,3,2,2,1,2,2,2,1,1,1,1,1,4,3,3,3,1
42,3,1,2,2,2,4,1,1,1,2,1,3,3,3,3,1,2,3,2,1
47,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1
52,1,1,2,9,2,3,1,2,2,2,1,1,1,1,1,4,3,3,3,1
70,1,1,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
41,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,2,2,3,3,1
41,3,1,2,9,11,4,1,1,1,2,1,1,1,1,1,2,2,2,2,2
32,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1
71,3,1,2,2,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
56,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,4,3,3,3,1
53,3,1,2,3,2,4,1,1,1,2,1,1,1,1,1,3,2,3,2,2
30,4,3,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
73,4,2,2,3,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
87,2,2,2,9,2,5,6,1,1,2,1,3,2,3,2,2,2,2,2,2
55,4,2,2,4,2,5,6,2,1,2,1,3,3,3,2,3,1,1,2,1
77,3,1,2,2,2,2,1,2,2,2,2,1,1,1,1,4,3,3,3,1
77,2,2,2,1,2,1,3,1,1,2,2,3,3,1,1,4,3,3,3,1
70,3,1,2,2,2,2,1,2,2,2,2,1,1,1,1,4,3,3,3,1
40,1,1,2,1,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
50,4,2,2,2,2,5,6,2,1,2,1,3,3,3,3,4,3,3,3,1
34,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,2,2,3,3,1
41,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,4,3,3,3,1
32,1,1,2,3,2,3,1,2,2,2,1,1,1,1,1,4,3,3,3,2
44,1,3,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
59,3,1,2,2,2,5,1,2,2,2,2,1,1,1,1,4,3,3,3,1
67,4,2,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
59,3,1,2,9,11,4,9,1,1,2,1,1,1,1,1,3,2,3,2,2
53,2,3,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
49,3,1,2,2,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
58,1,3,2,3,2,2,5,2,2,2,2,1,1,1,1,4,3,3,3,2
72,4,2,2,4,2,4,1,1,1,2,1,2,2,1,1,3,2,2,2,1
73,4,3,2,9,2,5,6,2,1,2,2,2,2,1,1,3,2,2,2,1
67,4,2,2,3,11,1,9,1,1,2,1,3,3,3,3,4,3,3,3,1
65,3,1,2,1,2,5,6,2,2,2,2,1,1,1,1,4,3,3,3,2
45,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,3,2,2,2,1
37,1,1,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
32,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,4,3,3,3,1
44,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,2,2,3,3,1
65,4,2,2,2,2,1,1,1,1,2,2,2,3,2,2,4,3,3,3,1
70,3,1,1,10,10,5,6,2,2,2,2,1,1,1,1,2,2,3,2,2
77,4,2,2,9,11,5,6,2,1,2,1,3,3,2,2,4,3,3,3,2
45,4,2,2,9,4,1,1,2,2,2,2,1,1,1,1,4,3,3,3,1
62,1,1,2,9,4,1,1,2,2,2,1,1,1,1,1,4,3,3,3,1
49,4,2,2,1,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,1
79,3,1,2,3,2,4,3,1,1,2,1,1,1,1,1,2,2,3,2,2
62,4,2,2,3,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1
42,3,1,2,9,2,2,1,1,1,1,1,2,2,1,1,4,3,3,3,1
61,3,1,2,9,2,5,6,2,2,2,1,1,1,1,1,4,3,3,3,2
30,2,2,1,9,10,1,3,2,2,2,2,1,1,1,1,3,1,3,3,2
53,1,1,2,3,2,3,1,1,1,2,1,2,3,2,2,3,2,2,2,1
34,4,2,2,9,2,5,6,2,1,2,1,2,2,2,2,4,3,3,3,1
60,4,2,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
62,1,1,2,3,2,2,1,2,2,2,1,1,1,1,1,4,3,3,3,1
46,4,2,2,3,2,5,6,2,2,2,1,1,1,1,1,4,3,3,3,2
70,1,1,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,1
63,1,1,2,3,2,3,3,1,1,2,1,3,3,3,3,4,3,3,3,1
52,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,3,2,2,2,1
34,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,4,3,3,3,1
64,3,1,2,2,2,3,1,2,2,2,2,1,1,1,1,4,3,3,3,2
44,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,4,3,3,3,1
40,4,2,2,9,11,5,6,2,1,2,1,2,2,2,2,4,3,3,3,2
51,4,3,2,9,2,5,6,2,1,2,2,3,3,2,2,4,3,3,3,2
44,3,1,2,2,2,3,1,2,2,2,1,1,1,1,1,4,3,3,3,1
49,3,1,2,2,2,2,1,2,2,2,1,1,1,1,1,4,3,3,3,1
57,4,2,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
48,4,2,2,9,2,5,6,2,1,2,1,3,3,2,2,4,3,3,3,1
31,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,4,3,3,3,1
46,1,3,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
63,1,1,2,9,2,3,6,1,1,2,1,1,1,1,1,3,3,3,3,2
53,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,4,3,3,3,1
40,4,2,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
41,3,3,2,1,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
52,1,1,2,3,11,3,9,2,2,2,2,1,1,1,1,3,3,3,3,2
32,4,2,2,4,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
42,4,2,2,4,2,5,6,2,1,2,1,3,3,3,3,4,3,3,3,2
63,3,1,2,2,2,4,1,2,2,2,1,1,1,1,1,4,3,3,3,1
69,2,2,1,9,11,5,9,1,1,2,2,3,2,1,1,4,3,3,3,1
52,4,2,2,3,2,5,1,2,2,2,2,1,1,1,1,4,3,3,3,1
53,4,3,1,9,2,5,6,2,2,2,1,1,1,1,1,3,2,2,2,1
46,4,2,2,2,2,4,1,1,1,2,1,2,2,2,2,2,1,1,1,1
40,3,1,2,2,2,2,1,1,1,2,1,3,2,3,3,4,3,3,3,1
54,1,1,2,1,2,2,9,1,1,2,1,3,2,1,1,4,3,3,3,1
65,3,1,2,2,2,4,1,2,2,2,1,1,1,1,1,4,3,3,3,2
59,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,4,3,3,3,1
54,1,3,2,3,2,3,1,1,1,2,1,3,3,3,2,4,3,3,3,1
80,3,1,2,4,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1
49,3,1,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
75,3,1,2,2,2,2,1,2,2,2,2,1,1,1,1,4,2,2,2,1
58,4,3,2,3,11,5,6,2,2,2,1,1,1,1,1,4,2,2,2,2
86,4,3,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
54,3,1,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
48,4,2,2,2,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
53,4,2,2,4,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
37,4,2,2,1,2,5,6,2,2,2,2,1,1,1,1,4,3,3,3,2
37,4,2,2,1,11,5,6,2,2,2,2,1,1,1,1,4,3,3,3,2
48,4,2,2,2,2,1,1,1,1,2,1,3,3,2,2,4,3,3,3,1
49,4,2,2,4,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
60,3,1,2,3,2,5,6,1,1,2,1,1,1,1,1,2,2,2,2,2
61,3,1,2,2,2,2,1,2,2,2,2,1,1,1,1,3,2,2,2,1
53,3,1,2,3,2,3,4,2,2,2,1,1,1,1,1,2,2,2,2,2
79,1,1,2,1,2,3,3,2,2,2,1,1,1,1,1,2,2,2,2,2
74,4,2,2,4,2,5,6,2,1,2,1,3,3,2,2,3,1,1,1,2
50,2,1,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
53,1,3,2,9,11,5,6,2,2,2,1,1,1,1,1,4,3,3,3,2
58,2,1,2,4,2,3,7,2,2,2,1,1,1,1,1,3,2,2,2,2
59,3,1,2,2,2,2,1,2,2,2,2,1,1,1,1,4,3,3,3,1
61,3,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,3,2,1
86,3,1,2,9,2,4,6,1,1,2,1,1,1,1,1,1,2,2,2,2
42,4,2,2,4,11,5,6,1,1,2,1,3,3,3,3,3,1,1,1,2
55,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1
44,2,1,2,2,2,3,3,1,1,2,1,2,3,1,1,2,2,2,2,1
44,2,1,2,2,2,3,3,1,1,2,1,2,3,1,1,2,2,2,2,1
53,3,1,2,4,2,1,1,2,2,2,2,1,1,1,1,3,2,2,2,1
80,3,1,1,9,11,5,1,2,2,2,2,1,1,1,1,3,2,2,2,1
80,3,1,2,2,2,1,1,1,1,2,2,2,2,1,1,3,2,2,2,1
58,4,2,2,1,2,5,6,2,1,2,1,3,3,2,2,3,2,2,2,2
60,3,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1
51,2,1,2,2,4,1,1,2,2,2,2,1,1,1,1,3,2,2,2,1
66,3,1,1,10,10,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
92,3,1,2,9,2,5,6,1,1,2,1,2,2,1,1,2,2,2,2,2
36,4,2,2,2,11,5,9,2,2,2,2,1,1,1,1,1,1,2,2,2
63,4,2,2,3,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
58,4,2,2,9,11,4,1,1,1,2,1,2,2,3,2,4,1,1,1,1
74,2,2,2,9,2,5,6,1,1,2,1,3,2,3,2,3,2,2,2,1
61,4,2,2,2,2,1,1,2,2,2,2,1,1,1,1,3,2,2,1,1
68,3,1,2,2,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
30,2,2,1,9,10,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
52,4,2,2,2,2,5,6,2,2,2,1,1,1,1,1,3,1,1,1,2
57,4,3,2,9,2,4,3,1,1,2,1,3,3,3,3,3,2,2,1,1
79,2,2,2,9,2,5,6,2,1,2,1,3,3,3,3,3,2,2,2,1
48,1,3,2,2,2,3,3,1,1,2,1,3,3,3,2,2,2,2,2,1
60,3,1,2,2,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
38,1,3,2,3,2,1,1,2,2,2,1,1,1,1,1,3,1,3,3,1
70,3,1,1,10,10,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
70,3,1,1,10,10,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
47,4,2,2,1,2,5,6,2,1,2,1,3,3,2,3,2,1,1,3,2
54,1,1,2,2,2,2,3,2,2,2,1,1,1,1,1,3,2,2,2,1
39,4,2,2,9,2,5,6,2,1,2,1,2,2,2,2,3,1,1,2,2
74,4,2,2,3,2,1,1,1,1,2,2,2,3,2,3,2,1,1,2,1
73,3,1,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
46,4,2,2,3,2,2,1,2,2,2,2,1,1,1,1,3,1,1,1,1
61,1,1,2,3,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1
68,3,1,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
19,4,2,2,2,11,5,9,2,2,2,2,1,1,1,1,3,2,2,2,2
33,4,2,2,3,2,2,1,1,1,2,1,2,2,2,3,2,1,1,1,1
49,3,1,2,2,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
58,3,1,2,2,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
53,4,2,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
48,3,3,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
46,4,2,2,4,11,5,6,2,1,2,1,3,3,2,3,2,2,2,2,2
52,2,3,2,9,11,5,6,1,1,2,1,1,1,1,1,3,2,2,2,2
40,4,2,2,2,2,1,1,2,2,2,2,1,1,1,1,3,1,1,1,1
46,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,3,3,3,3,1
61,3,1,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
76,4,3,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,1
94,3,1,2,9,11,5,6,1,1,2,1,1,1,1,1,4,2,2,2,2
57,4,2,2,9,2,5,6,2,2,2,1,1,1,1,1,3,2,2,1,2
35,2,1,2,3,11,3,9,2,2,2,1,1,1,1,1,3,1,2,2,2
56,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,2,3,2,1
42,1,1,2,3,2,2,1,2,2,2,1,1,1,1,1,1,2,2,2,1
91,3,1,2,9,11,5,6,1,1,2,1,1,1,1,1,4,2,3,2,2
54,4,2,2,3,2,4,4,1,1,2,1,3,3,3,3,2,1,2,2,2
40,3,1,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
65,3,1,2,9,2,4,1,1,1,2,1,2,3,1,1,2,3,3,3,2
66,3,1,2,2,2,4,1,1,1,2,1,1,1,1,1,3,2,2,2,2
58,1,3,2,2,2,3,1,1,1,2,1,1,1,1,1,3,2,2,2,2
62,3,3,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
84,4,3,2,6,11,5,9,2,2,2,1,1,1,1,1,4,2,2,2,2
51,3,1,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
61,3,1,2,2,2,3,1,2,2,2,1,1,1,1,1,2,1,3,1,1
46,1,1,2,3,2,3,1,2,2,2,1,1,1,1,1,3,2,3,2,1
77,3,3,2,9,11,5,6,1,1,2,1,1,1,1,1,2,1,2,3,2
82,3,1,2,2,2,3,1,2,2,2,1,1,1,1,1,3,1,2,2,1
31,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,3,1,3,3,1
58,4,2,2,9,2,5,6,2,2,2,2,1,1,1,1,2,1,1,1,2
75,1,1,2,9,2,1,1,2,2,2,1,1,1,1,1,2,2,3,3,1
34,2,2,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
50,3,1,1,10,10,5,1,2,2,2,2,1,1,1,1,4,3,3,3,1
50,3,1,1,10,10,5,1,2,2,2,2,1,1,1,1,3,2,2,1,1
55,2,1,2,9,2,1,9,1,1,2,1,2,3,1,1,2,2,2,2,1
56,3,1,2,2,2,5,6,1,1,2,1,3,3,2,2,2,2,2,2,2
55,4,2,2,3,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
29,2,2,2,3,11,4,6,1,1,2,1,2,3,2,2,1,1,2,2,2
34,2,2,1,9,10,1,3,2,2,2,2,1,1,1,1,1,2,2,2,1
65,1,1,2,2,2,3,1,2,2,2,1,1,1,1,1,3,2,2,2,1
40,1,1,2,3,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
77,4,2,2,2,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
71,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,3,2,2,2,1
64,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1
55,3,1,2,9,2,5,9,2,2,2,2,1,1,1,1,4,2,3,2,2
57,1,1,2,2,2,5,1,2,2,2,2,1,1,1,1,3,1,3,1,1
38,4,3,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
55,3,1,2,9,11,3,9,2,2,2,1,1,1,1,1,2,2,2,2,1
87,1,1,2,2,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
53,4,2,2,2,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
67,1,3,2,9,6,1,1,1,1,2,1,2,3,2,2,4,3,3,3,1
41,4,2,2,2,2,1,1,1,1,2,1,2,2,2,3,3,1,1,1,2
76,3,1,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
46,4,2,2,2,2,5,6,2,1,2,1,3,3,2,3,2,1,1,1,2
46,4,2,2,2,2,5,6,2,1,2,1,3,3,2,3,2,1,1,1,2
56,3,1,2,2,2,2,1,1,1,1,1,2,3,1,1,3,1,3,1,1
77,3,1,2,4,2,3,3,2,2,2,1,1,1,1,1,1,2,2,2,2
47,4,2,2,9,2,5,6,2,1,2,1,3,3,3,2,4,3,3,3,2
62,4,2,2,2,2,2,3,1,1,2,1,3,3,2,3,3,1,1,2,1
55,4,2,2,4,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
63,3,3,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
39,2,3,2,6,11,5,1,2,2,2,2,1,1,1,1,3,2,2,2,2
56,3,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1
59,4,2,2,9,2,4,3,1,1,2,1,2,2,3,2,4,1,1,1,1
60,4,2,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
54,4,3,2,9,11,5,6,2,2,2,2,1,1,1,1,4,3,3,3,1
61,3,1,2,2,2,1,1,2,2,2,2,1,1,1,1,3,1,2,2,1
77,3,1,2,3,2,4,1,1,1,2,1,1,1,1,1,3,2,3,2,2
29,4,2,2,4,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
63,2,2,1,9,10,1,3,2,2,2,2,1,1,1,1,3,2,2,2,2
48,1,1,2,2,2,3,1,2,2,2,1,1,1,1,1,2,2,2,2,1
76,4,2,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
85,3,1,2,2,2,4,1,1,1,2,1,1,1,1,1,2,2,2,2,2
61,3,1,2,2,2,3,1,2,2,2,1,1,1,1,1,3,2,2,2,1
53,4,2,2,2,2,1,1,2,2,2,2,1,1,1,1,4,2,1,2,1
62,4,2,2,4,2,5,6,2,1,2,1,3,3,3,2,3,1,2,1,1
38,4,2,2,1,2,4,1,2,2,2,2,1,1,1,1,2,3,3,3,2
52,3,1,2,9,2,3,1,1,1,1,1,2,2,3,2,2,1,2,2,2
45,3,1,1,9,2,1,1,2,2,2,2,1,1,1,1,3,1,2,1,1
46,4,2,2,9,2,5,9,2,2,2,2,1,1,1,1,2,1,1,1,2
45,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,3,2,3,2,1
45,2,2,2,9,11,1,1,1,1,2,2,1,1,1,1,3,2,3,2,1
67,3,1,2,4,2,3,3,2,2,2,1,1,1,1,1,3,2,3,2,2
39,3,1,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,2,2,2
66,4,3,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
33,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,3,2,3,2,1
55,4,2,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
68,1,1,2,3,2,3,1,2,2,2,1,1,1,1,1,3,2,2,2,1
86,3,3,2,2,2,3,1,2,2,2,1,1,1,1,1,3,2,2,2,1
67,3,1,2,2,2,3,1,1,1,2,1,3,3,3,3,2,2,2,2,1
69,3,1,2,4,2,3,1,2,2,2,1,1,1,1,1,3,1,3,1,1
60,4,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1
40,4,2,2,4,2,5,6,2,1,2,1,3,3,3,3,3,1,2,2,1
51,2,2,2,9,2,4,6,1,1,2,1,3,3,3,3,3,2,3,2,2
56,1,3,1,3,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
49,4,2,2,3,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
77,4,2,2,2,2,5,6,2,2,2,1,1,1,1,1,2,2,2,2,2
70,2,2,2,9,2,5,6,2,1,2,1,2,2,1,1,3,1,2,2,1
43,2,3,1,9,10,1,1,2,2,2,2,1,1,1,1,3,1,2,2,1
77,3,1,2,2,2,4,1,1,1,2,1,1,1,1,1,4,2,2,2,2
39,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1
18,2,3,2,9,2,3,9,2,2,2,1,1,1,1,1,2,2,2,2,1
78,3,1,2,9,11,5,6,1,1,2,1,1,1,1,1,4,2,3,2,2
39,3,1,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
83,3,1,2,9,11,5,6,1,1,2,1,1,1,1,1,3,2,2,2,2
71,2,3,2,9,2,1,1,2,2,2,2,1,1,1,1,3,2,2,2,1
65,4,1,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
58,4,2,2,9,2,5,6,1,1,1,1,3,3,2,3,3,1,2,2,1
52,1,1,2,2,2,3,1,1,1,2,1,3,2,3,2,2,2,3,2,1
48,2,2,2,2,11,1,1,2,2,2,2,1,1,1,1,2,2,2,3,1
75,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,3,2,2,2,1
49,1,1,2,3,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
62,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,3,2,3,2,1
53,4,3,2,3,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
55,4,2,2,3,2,5,6,2,1,2,1,3,3,2,3,2,1,1,1,2
56,3,1,1,9,2,1,1,2,2,2,2,1,1,1,1,3,1,3,3,1
78,4,3,2,3,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
54,4,3,1,9,4,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1
60,3,1,2,2,2,3,1,2,2,2,1,1,1,1,1,3,2,2,2,1
56,3,1,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
58,3,1,2,3,2,4,1,1,1,2,1,1,1,1,1,3,2,2,1,2
30,2,2,1,9,10,1,3,2,2,2,2,1,1,1,1,2,2,2,2,1
52,1,1,2,1,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
65,3,1,2,9,2,5,6,2,2,2,1,1,1,1,1,1,2,2,2,2
78,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1
76,3,1,2,9,2,5,6,1,1,2,1,1,1,1,1,3,2,2,2,2
67,3,1,2,2,2,3,3,2,2,2,1,1,1,1,1,2,1,2,2,1
48,4,3,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
52,4,2,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
71,4,2,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
37,4,2,2,4,11,5,9,2,2,2,2,1,1,1,1,2,2,2,2,2
53,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,3,2,2,2,2
34,3,1,2,2,2,3,1,2,2,2,2,1,1,1,1,2,2,2,2,1
37,3,1,2,2,2,3,1,2,2,2,1,1,1,1,1,3,1,3,1,1
30,3,1,2,2,2,2,1,2,2,2,1,1,1,1,1,3,1,2,2,1
40,2,2,2,9,2,3,1,1,1,2,1,2,3,1,1,2,2,2,2,1
56,2,2,1,9,10,1,1,2,2,2,2,1,1,1,1,3,2,3,3,1
36,3,2,2,9,4,5,3,1,1,2,1,3,3,2,2,2,1,2,2,1
67,3,1,2,9,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
58,3,1,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
55,4,2,2,4,11,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
56,3,1,2,9,2,5,9,2,2,2,2,1,1,1,1,4,3,3,3,2
